"","st_fips","cty_fips","pop","mcare_elig","unemp","pct_pov","uninsured","median_inc","mcare_enroll","year"
"16290",5,49,12123,3582,4.4,23.2,9.2,33451,2711,2016
"16291",5,51,97477,28015,4.3,17.8,10.2,42087,26887,2016
"16292",5,53,18082,3802,3.6,11.5,6.7,54411,2700,2016
"16293",5,55,44598,9246,4.3,15.3,7.9,45208,6496,2016
"16294",5,57,21974,4573,3.8,20.7,10.9,38769,3044,2016
"16295",5,59,33374,7569,4,14.7,7.8,46313,5310,2016
"16296",5,61,13377,3088,3.3,18.7,12,36166,2494,2016
"16297",5,63,37168,8283,5,15.9,9.4,42520,6292,2016
"16298",5,65,13433,3833,5.6,20.1,11.4,36987,2915,2016
"16299",5,67,17221,3785,6.2,24.1,9.1,35098,2788,2016
"16300",5,69,70016,15130,5.6,23.3,7.5,38485,11485,2016
"16301",5,71,26176,5529,4.8,18.4,12.1,37205,3780,2016
"16302",5,73,6847,1771,5.9,27.4,10.1,32288,1209,2016
"16303",5,75,16735,4366,4.4,20,8.3,39015,3542,2016
"16304",5,77,9310,2028,4.8,35.9,8.8,26912,1428,2016
"16305",5,79,13705,2428,4.9,27.6,10.6,35419,1652,2016
"16306",5,81,12451,3112,4.7,17.5,8.8,43567,2383,2016
"16307",5,83,21792,5543,4.6,18.2,8.7,39361,4206,2016
"16308",5,85,72228,12296,3.4,12.4,7.6,56247,9243,2016
"16309",5,87,16072,3746,3.2,18.3,13,39059,3305,2016
"16310",5,89,16325,5224,4,20.7,9.6,33950,3726,2016
"16311",5,91,43787,8522,4.2,22.4,8.4,38412,6619,2016
"16312",5,93,42835,8506,6.8,24.6,8.6,35846,5773,2016
"16313",5,95,7169,2036,4.9,27,9.5,32906,1545,2016
"16314",5,97,8879,2558,5.3,22.4,11.2,36435,1856,2016
"16315",5,99,8398,2122,3.7,20.4,8.3,37612,1588,2016
"16316",5,101,7936,2462,3.9,19.9,10,33107,1704,2016
"16317",5,103,24098,6190,5.1,24.7,7.3,36016,4664,2016
"16318",5,105,10132,2645,4.8,16.9,9.8,43819,1988,2016
"16319",5,107,18975,4334,5.9,32.3,8.3,29073,3239,2016
"16320",5,109,10832,2728,4.3,18.2,12.8,34821,2020,2016
"16321",5,111,24023,5715,4.3,22.7,9.4,36125,4116,2016
"16322",5,113,20173,5389,4.9,23.4,12.1,32941,4302,2016
"16323",5,115,63779,12141,4.6,17.5,9.9,42916,9320,2016
"16324",5,117,8251,2108,3.9,17.8,10.7,40340,1629,2016
"16325",5,119,393250,74052,3.6,17.2,7.9,47966,62878,2016
"16326",5,121,17448,4593,4.7,18.9,9.1,38647,3200,2016
"16327",5,123,26196,4996,5.2,31.6,9.2,39675,4095,2016
"16328",5,125,118703,23998,3.2,8.7,6.4,63618,8296,2016
"16329",5,127,10277,2612,3.8,19.7,11.1,34245,2005,2016
"16330",5,129,7967,2505,4.5,23.1,10,29747,1931,2016
"16331",5,131,127793,24985,3.7,16.9,11.9,42559,18463,2016
"16332",5,133,16910,2910,5,20.8,18.8,38697,2237,2016
"16333",5,135,17157,5984,5.5,21.3,10.2,32379,4556,2016
"16334",5,137,12539,4059,5.2,21.8,11.2,31955,2934,2016
"16335",5,139,39887,9487,5.5,19.3,8.6,41546,7126,2016
"16336",5,141,16628,5117,7,16.7,10.6,38166,3820,2016
"16337",5,143,228049,31515,2.7,15.8,12.3,46367,26302,2016
"16338",5,145,79263,16237,5.2,15.7,8.6,44329,13062,2016
"16339",5,147,6641,1872,5.5,26.3,10.8,30400,1431,2016
"16340",5,149,21552,4546,4.5,18,12.9,38658,3490,2016
"16341",6,1,1647704,230478,4.2,10.7,5.3,89472,200064,2016
"16342",6,3,1071,237,6.5,18.6,7.1,57481,196,2016
"16343",6,5,37383,10681,5.9,11.3,6,59789,9309,2016
"16344",6,7,226864,49305,6.5,19.5,7.1,45097,40113,2016
"16345",6,9,45171,12623,5.6,13.1,6.3,57990,10789,2016
"16346",6,11,21588,3500,15.5,11.1,10.7,54861,2983,2016
"16347",6,13,1135127,185372,4.4,8.7,5.9,90920,164223,2016
"16348",6,15,27540,5954,7.5,23.7,7.7,39458,4764,2016
"16349",6,17,185625,41007,5.1,8.7,5.4,75100,34546,2016
"16350",6,19,979915,132444,9.4,25.5,9.4,48323,112545,2016
"16351",6,21,28085,5503,8.2,16.7,9.9,46141,4347,2016
"16352",6,23,136646,27518,4.9,20,8.3,43164,21922,2016
"16353",6,25,180883,28848,23.5,23.6,8.3,43327,24365,2016
"16354",6,27,18144,4448,5.2,12.3,8.6,53350,2735,2016
"16355",6,29,884788,110066,10.3,22.4,8.1,49812,88722,2016
"16356",6,31,149785,16294,10,17.4,8.3,51320,13297,2016
"16357",6,33,64116,16900,6.6,20.7,8.7,40818,13061,2016
"16358",6,35,30870,4944,6.9,17.6,4.9,49793,3859,2016
"16359",6,37,10137915,1417172,5.2,16.3,10.7,61308,1242631,2016
"16360",6,39,154697,23493,9.2,20.4,9.7,49467,20373,2016
"16361",6,41,260651,55667,3.2,7.8,5.3,103488,51862,2016
"16362",6,43,17410,4751,6.9,17.9,7.8,51233,3752,2016
"16363",6,45,87628,21733,5.2,19,9.9,45247,17923,2016
"16364",6,47,268672,34158,10.5,20.3,8.4,47442,27651,2016
"16365",6,49,8795,2460,7.8,18.4,9.9,42890,1864,2016
"16366",6,51,13981,1612,5.3,11.5,10.3,56574,2582,2016
"16367",6,53,435232,60660,7.6,12.9,11,62999,52019,2016
"16368",6,55,142166,28487,4.3,7.9,7.2,73112,24832,2016
"16369",6,57,99107,27601,4.7,10.9,6.9,60501,22730,2016
"16370",6,59,3172532,470600,4,11.1,8.2,81642,426344,2016
"16371",6,61,380531,77449,4.4,7.2,4.5,85326,70222,2016
"16372",6,63,18627,5891,9.6,12.6,7,53646,4927,2016
"16373",6,65,2387741,344928,6.1,15.3,9.8,59951,297279,2016
"16374",6,67,1514460,241487,5.4,16.3,5.8,59728,196771,2016
"16375",6,69,59414,8106,6.8,10.5,7.4,73298,6730,2016
"16376",6,71,2140096,275741,5.7,17.6,9.1,56194,226963,2016
"16377",6,73,3317749,492999,4.7,12.4,8.1,70693,436136,2016
"16378",6,75,870887,142479,3.3,10.2,4.7,101873,126694,2016
"16379",6,77,733709,104307,8.1,14.6,7.3,59038,86630,2016
"16380",6,79,282887,58214,4.3,11,7,69517,51596,2016
"16381",6,81,764797,121275,3,6.6,5.2,107075,111751,2016
"16382",6,83,446170,72922,5,13.9,10.3,66360,63946,2016
"16383",6,85,1919402,256978,3.8,9.3,5.1,110843,232479,2016
"16384",6,87,274673,46269,6.9,13.4,7.1,75929,40423,2016
"16385",6,89,179631,46141,6.9,17.2,6.7,46663,35485,2016
"16386",6,91,2947,886,7.6,14.4,7.1,48099,746,2016
"16387",6,93,43603,12803,8.5,18.8,8.1,40875,10793,2016
"16388",6,95,440207,73056,5.5,11.4,6.1,73200,60679,2016
"16389",6,97,503070,99757,4,9.4,7.5,73496,87785,2016
"16390",6,99,541560,82400,8.5,14.5,6.8,54060,67841,2016
"16391",6,101,96651,16530,9.6,17.1,9.4,51283,13826,2016
"16392",6,103,63276,14302,7.1,20.9,7.7,40585,9841,2016
"16393",6,105,12782,3566,7.1,21.3,9.1,38727,5649,2016
"16394",6,107,460437,59163,11,24.7,9.9,45768,48577,2016
"16395",6,109,53804,15128,6.2,15.4,6,50431,12904,2016
"16396",6,111,849738,137678,5.2,9.8,9.7,79470,122980,2016
"16397",6,113,215802,29307,5.8,19,6.7,63645,25261,2016
"16398",6,115,75275,11999,8.5,16.6,7.1,46054,8924,2016
"16399",8,1,498187,58719,3.6,11.7,12,65442,46419,2016
"16400",8,3,16654,2729,4.1,24.8,12.7,37057,2302,2016
"16401",8,5,637068,87601,3.1,9,8.5,70866,86488,2016
"16402",8,7,12854,3383,3.3,12,13.7,51998,2956,2016
"16403",8,9,3568,978,1.7,20.2,14.4,34070,868,2016
"16404",8,11,5861,1038,3.1,34.1,12.5,33951,783,2016
"16405",8,13,322226,47715,2.7,10.8,7.2,74772,45782,2016
"16406",8,14,66529,9956,2.9,5.3,5.1,86870,10723,2016
"16407",8,15,19058,4948,2.7,11.4,8.9,49877,4460,2016
"16408",8,17,1848,344,2.3,14,13.4,50558,297,2016
"16409",8,19,9436,1737,3.2,8.1,6.2,68699,906,2016
"16410",8,21,8129,1811,4.9,22.7,9.2,34390,1331,2016
"16411",8,23,3721,1129,4.9,30.4,14.7,27211,950,2016
"16412",8,25,5694,801,3.6,48,8.3,35873,598,2016
"16413",8,27,4602,1517,3.2,13.6,12.1,52021,1324,2016
"16414",8,29,30442,8437,5,17.8,10.3,41798,7543,2016
"16415",8,31,693060,88581,3.1,14,10.3,61038,75281,2016
"16416",8,33,2056,535,4,13.2,10.9,46791,438,2016
"16417",8,35,328632,38868,2.7,3.4,3.7,112399,21798,2016
"16418",8,37,53989,5076,2.8,7.9,12.9,79556,4437,2016
"16419",8,39,25231,3986,2.7,6,7.4,86693,3865,2016
"16420",8,41,688284,98076,3.8,11.5,7.1,63610,80628,2016
"16421",8,43,47446,11650,5.3,17.5,8.6,46372,9696,2016
"16422",8,45,58887,7645,3.6,9.1,15.3,69161,7150,2016
"16423",8,47,5931,881,2.4,7.5,4.6,65472,646,2016
"16424",8,49,15008,2319,2.7,8.2,9.6,63875,2039,2016
"16425",8,51,16408,2174,2.3,13.8,10.4,53753,1825,2016
"16426",8,53,788,221,2.3,10,11.8,51717,NA,2016
"16427",8,55,6677,2256,6.4,21.9,8.7,34626,1816,2016
"16428",8,57,1357,308,2.7,14.1,15,46671,278,2016
"16429",8,59,571837,100688,3,7,6.6,74342,85541,2016
"16430",8,61,1373,327,2.1,13.9,10.6,43951,292,2016
"16431",8,63,8195,1437,2.1,14.3,13.1,48272,1256,2016
"16432",8,65,7618,950,2.9,14.6,12.1,49064,763,2016
"16433",8,67,55623,9496,2.9,10.9,10.3,58499,8486,2016
"16434",8,69,339993,55177,2.8,11.2,7.3,66561,47932,2016
"16435",8,71,14103,3813,5.2,21.6,10.3,38224,3176,2016
"16436",8,73,5643,1000,2.6,18.1,10.3,42969,827,2016
"16437",8,75,21919,3972,3,16.4,10.7,49407,3311,2016
"16438",8,77,150083,30720,5.4,15,9.3,49825,26639,2016
"16439",8,79,732,254,2.2,9.3,8.6,52641,224,2016
"16440",8,81,13109,2096,4,12.9,9.8,54151,1763,2016
"16441",8,83,26999,6070,5,15.1,13.5,40679,5140,2016
"16442",8,85,41471,10094,4.2,16.4,12.5,43285,8924,2016
"16443",8,87,28274,4756,3.5,11.7,12,49129,4020,2016
"16444",8,89,18295,4455,4.8,23.6,10.5,36773,3744,2016
"16445",8,91,4857,1225,3.8,8.8,9.3,66813,985,2016
"16446",8,93,17166,3290,2.8,9.2,10.3,68535,2510,2016
"16447",8,95,4288,923,2,11.5,12.6,49046,903,2016
"16448",8,97,17752,2758,3.4,6.9,12.1,74576,2227,2016
"16449",8,99,11922,2360,3.3,20.9,12.9,40164,1960,2016
"16450",8,101,165123,35894,4.9,19.9,7.8,44644,28294,2016
"16451",8,103,6545,1059,5.1,9.5,9.4,58980,908,2016
"16452",8,105,11479,3010,5.1,17.5,12.2,41128,2264,2016
"16453",8,107,24648,3448,2.7,7.2,8.4,71322,3025,2016
"16454",8,109,6389,1156,4.9,27.6,17.5,33973,1147,2016
"16455",8,111,694,145,3.8,15.5,10,44652,NA,2016
"16456",8,113,8017,955,3.3,10.1,11.5,67251,861,2016
"16457",8,115,2407,658,2.4,14.8,11.2,42518,593,2016
"16458",8,117,30374,3226,2.1,7.9,11.1,70265,2909,2016
"16459",8,119,24043,5549,3.8,9.5,7.7,63966,4669,2016
"16460",8,121,4908,1004,2.2,14.3,9.9,46304,866,2016
"16461",8,123,294932,39250,3.4,11.5,8.7,63609,31758,2016
"16462",8,125,10103,1878,2.2,12.3,12.1,48963,1634,2016
"16463",9,1,944177,149852,4.8,8.6,7.9,89954,134549,2016
"16464",9,3,892389,165866,5.3,10.9,5,69341,142363,2016
"16465",9,5,182571,39970,4.6,7.2,4.7,76323,34771,2016
"16466",9,7,163329,33984,4.4,7.9,3.9,80190,29774,2016
"16467",9,9,856875,158566,5.5,11.4,5.6,66012,134736,2016
"16468",9,11,269801,52597,5,9.3,4.5,70258,44950,2016
"16469",9,13,151118,25101,4.4,7.2,3.6,81369,21400,2016
"16470",9,15,116192,22058,5.5,11.9,5.1,60869,18019,2016
"16471",10,1,174827,33177,4.7,13.6,7.6,53994,26605,2016
"16472",10,3,556987,93799,4.3,11.3,5.7,67246,77982,2016
"16473",10,5,220251,61716,4.4,11.6,8.9,56618,55499,2016
"16474",11,1,681170,91002,6,18.5,4.1,74093,75278,2016
"16475",12,1,263496,40729,4.3,22.3,12.2,45294,36518,2016
"16476",12,3,27937,4546,4.9,17.2,11.2,51904,3385,2016
"16477",12,5,183974,36344,4.9,14.9,14.5,48843,30997,2016
"16478",12,7,26926,5442,4.3,18.6,11.9,43058,3847,2016
"16479",12,9,579130,145264,5.2,14.7,13.2,51214,124010,2016
"16480",12,11,1909632,303608,4.6,13.5,15.3,54055,262304,2016
"16481",12,13,14423,2735,5.7,21.9,14.3,36708,2134,2016
"16482",12,15,178465,63048,5.3,12.6,15.6,44935,50630,2016
"16483",12,17,143621,54639,6.8,16.6,14.8,40009,42873,2016
"16484",12,19,208311,37726,4.5,9.6,10.9,57476,27960,2016
"16485",12,21,365136,90610,4.8,11.4,21.6,62397,85278,2016
"16486",12,23,69299,14760,4.8,17.8,12.6,41667,11888,2016
"16487",12,27,35800,6824,5.2,28.6,23,34146,5522,2016
"16488",12,29,16300,3982,5.5,25.4,15.2,34146,3002,2016
"16489",12,31,926255,150149,5,14.5,12.8,51948,123068,2016
"16490",12,33,315187,65763,4.9,15.2,11.4,45004,52605,2016
"16491",12,35,108310,33682,5.5,11.2,15.3,50863,28639,2016
"16492",12,37,11901,2754,4.3,23.1,15.2,37479,2298,2016
"16493",12,39,46006,9633,6.3,20.6,15.5,40865,7436,2016
"16494",12,41,17212,3838,5.1,17.3,15.6,41721,2958,2016
"16495",12,43,13970,2418,6.2,21.5,25.7,39607,1176,2016
"16496",12,45,15990,3589,4.5,23.5,13.4,38381,3175,2016
"16497",12,47,14361,2790,5.6,28.9,14.4,34517,2343,2016
"16498",12,49,27360,4227,6.7,23.8,21.1,37612,3460,2016
"16499",12,51,39290,5521,9.1,25.1,24.9,39911,4695,2016
"16500",12,53,182835,56240,6.1,15.4,14.5,46225,48076,2016
"16501",12,55,100917,31670,6.6,19.1,18.5,36864,27877,2016
"16502",12,57,1376238,214944,4.5,15,14,54509,178518,2016
"16503",12,59,19487,4712,5.4,24.2,15.8,41110,3450,2016
"16504",12,61,151563,46846,6.2,12.3,15.6,49813,42074,2016
"16505",12,63,48229,11036,5.3,22.6,14,37358,8980,2016
"16506",12,65,13906,3366,5.3,18.9,13.3,43453,2768,2016
"16507",12,67,8617,1071,4.1,23.3,20.3,40653,818,2016
"16508",12,69,335396,93918,4.9,11.8,14.2,50125,127390,2016
"16509",12,71,722336,175833,4.6,12.8,17.2,52989,154515,2016
"16510",12,73,287822,40476,4.6,19,10.2,51041,34223,2016
"16511",12,75,39961,11079,5.2,21.4,17.2,33092,8172,2016
"16512",12,77,8202,1324,5.3,23.6,14.5,38900,973,2016
"16513",12,79,18224,4140,5.3,31.9,14.5,33721,3353,2016
"16514",12,81,375888,91664,4.6,12.7,14.8,51770,72488,2016
"16515",12,83,349020,107496,5.8,17.4,15.9,39629,91762,2016
"16516",12,85,158701,44620,4.9,11.3,16.3,55917,39771,2016
"16517",12,86,2712945,442898,5.4,18.2,19.4,45886,392879,2016
"16518",12,87,79077,16546,3.2,11.5,19.7,63892,14652,2016
"16519",12,89,80622,19023,4.6,10.3,11.8,67967,16125,2016
"16520",12,91,201170,37501,4,10.7,12.1,58009,32460,2016
"16521",12,93,40314,8161,5.4,20.2,21.8,37689,7316,2016
"16522",12,95,1314367,171664,4.4,16.3,14.9,51312,143579,2016
"16523",12,97,336015,52931,5,14.8,15,50716,47162,2016
"16524",12,99,1443810,301529,4.8,12.6,16.3,57607,279402,2016
"16525",12,101,512368,122994,5.2,13.3,14.8,46326,97893,2016
"16526",12,103,960730,232662,4.4,13.3,13.9,49974,197774,2016
"16527",12,105,666149,142623,5.6,16.4,15.6,46289,110757,2016
"16528",12,107,72277,18484,6.3,21.5,16.5,37526,14174,2016
"16529",12,109,235087,47959,3.7,7.7,9.6,78544,45562,2016
"16530",12,111,306507,71788,5.7,17,17.9,45509,58780,2016
"16531",12,113,170497,31448,4.5,10.6,11.1,62668,25758,2016
"16532",12,115,412569,131534,4.6,10.8,15.7,55088,134468,2016
"16533",12,117,455479,74437,4.3,11.4,12.1,61253,58182,2016
"16534",12,119,123996,66553,7,10.5,11.7,56568,20701,2016
"16535",12,121,43794,10694,4.9,20.4,17.5,40572,8496,2016
"16536",12,123,22175,4735,5.5,22.5,14.1,40180,3690,2016
"16537",12,125,15142,2048,4.4,24.7,11.5,43795,1589,2016
"16538",12,127,529364,137330,5.1,14.2,14.8,45356,118328,2016
"16539",12,129,31893,5525,4.1,13.1,11.7,56158,5110,2016
"16540",12,131,65889,13405,4.3,13.1,17.6,54686,9390,2016
"16541",12,133,24569,5389,5.2,22.8,15,34787,3787,2016
"16542",13,1,18428,3662,6.4,19.7,17.6,37954,2713,2016
"16543",13,3,8273,1371,5.2,26.4,24.2,33318,1109,2016
"16544",13,5,11372,2100,5.3,22.9,18.6,36873,1416,2016
"16545",13,7,3150,672,7.7,27.8,16.1,35452,109,2016
"16546",13,9,45144,8359,6.8,26,15,40683,6480,2016
"16547",13,11,18397,3590,4.9,15.5,17.2,43370,1913,2016
"16548",13,13,77126,11531,4.7,12.9,17.1,54893,9679,2016
"16549",13,15,103807,17326,5.1,15.1,16.3,52497,13335,2016
"16550",13,17,17243,3661,8.1,26.4,15.4,32644,2892,2016
"16551",13,19,18993,3766,6.2,22.3,17.1,39174,2869,2016
"16552",13,21,152760,29941,6,26.3,14,38115,26122,2016
"16553",13,23,12970,2628,7.2,21.7,13.8,41447,783,2016
"16554",13,25,18355,3274,6.7,20.8,17.7,37675,2137,2016
"16555",13,27,15687,3488,5.2,24.9,19.9,33676,2237,2016
"16556",13,29,36230,4939,4.9,9.6,12.4,77244,4357,2016
"16557",13,31,74722,9533,5.7,24,17,42083,7412,2016
"16558",13,33,22688,4373,7.6,26.7,13.4,37410,2958,2016
"16559",13,35,23817,4521,5.6,17,14.3,46141,4086,2016
"16560",13,37,6324,1182,5.8,33,18.8,33478,1267,2016
"16561",13,39,53008,7702,5.7,15,13.6,53130,6033,2016
"16562",13,43,10910,2234,4.9,25,20.5,32970,1573,2016
"16563",13,45,116261,19725,6,14.9,15.5,50598,17348,2016
"16564",13,47,66398,12748,4.8,12.9,12.8,53740,7710,2016
"16565",13,49,12497,2029,5.8,27.2,14.5,38948,1506,2016
"16566",13,51,289082,46494,5.2,16.6,14.7,52746,39726,2016
"16567",13,53,10922,571,8.4,21.5,11.7,44097,441,2016
"16568",13,55,24824,5582,6.2,20.1,17.2,37345,4336,2016
"16569",13,57,241689,35441,4.2,7.5,13.9,78668,17542,2016
"16570",13,59,124707,15888,5.6,27.9,15.5,36692,13862,2016
"16571",13,61,3020,775,10.5,35.2,16.8,27648,519,2016
"16572",13,63,279462,33239,6.6,20.8,17.2,44598,32121,2016
"16573",13,65,6829,1426,6.2,26,16,34777,1009,2016
"16574",13,67,748150,95589,4.6,10,13.9,70950,103507,2016
"16575",13,69,43012,6879,5.9,23,18.4,38704,5177,2016
"16576",13,71,45708,8654,5.3,25,22.8,34931,6378,2016
"16577",13,73,147450,20550,4.7,7.2,9.4,74908,14547,2016
"16578",13,75,17167,3367,5.4,25.1,18.1,35518,2531,2016
"16579",13,77,140526,20903,5,9.9,11.5,71114,17563,2016
"16580",13,79,12322,2649,5.9,19.3,16.3,44014,917,2016
"16581",13,81,22721,4332,6.1,30.3,15.4,34211,3507,2016
"16582",13,83,16257,3453,5.1,15.6,14.3,36213,3127,2016
"16583",13,85,23604,4551,4.7,10.2,16.1,61229,4350,2016
"16584",13,87,26822,5504,6.7,29.9,17,36136,4078,2016
"16585",13,89,740321,97653,5.4,17.5,15.3,56053,75717,2016
"16586",13,91,20563,3992,7.4,25.2,16.6,35779,4017,2016
"16587",13,93,13763,2367,5.8,28.5,17.9,40591,1666,2016
"16588",13,95,90017,16889,6.9,30.5,15.7,35750,14314,2016
"16589",13,97,142224,19014,5.5,12.9,14.5,59665,14423,2016
"16590",13,99,10339,2377,7,31.4,15,26934,1858,2016
"16591",13,101,3962,490,4.3,23.2,26.8,35892,122,2016
"16592",13,103,58712,8056,4.9,10.3,11.7,63776,5882,2016
"16593",13,105,19143,4880,6.5,22.3,16.9,37131,3857,2016
"16594",13,107,22635,4810,7.8,27.4,17.2,32495,3701,2016
"16595",13,109,10670,2063,5,24.4,18.1,34689,1673,2016
"16596",13,111,24900,7526,5.3,14.1,18.2,41487,6232,2016
"16597",13,113,111627,21106,4.7,6,9.8,83145,18766,2016
"16598",13,115,96560,19705,6,15.8,16.2,46634,15360,2016
"16599",13,117,221009,25064,4.2,5.7,9.8,101804,18505,2016
"16600",13,119,22320,5327,5.3,21.4,18.8,41543,4489,2016
"16601",13,121,1023336,129013,5.4,16,13,62824,99797,2016
"16602",13,123,29733,7637,5.6,15.2,23.1,46332,6079,2016
"16603",13,125,3006,601,6.1,18.5,12.9,41412,550,2016
"16604",13,127,84502,17601,5.3,19.1,17.4,48691,14948,2016
"16605",13,129,56904,9975,5.7,16.1,20.1,45705,7820,2016
"16606",13,131,24808,5060,5.5,21,19.6,40234,3583,2016
"16607",13,133,17003,5283,5.8,18.2,18.7,47194,4399,2016
"16608",13,135,907135,94651,4.7,11.3,16.7,67197,75498,2016
"16609",13,137,44246,9102,5.3,15.6,18.7,46828,7940,2016
"16610",13,139,196637,32796,4.5,13.7,20,55308,26451,2016
"16611",13,141,8640,2221,8.4,33.5,13.7,30616,1610,2016
"16612",13,143,29042,5993,5.8,18.5,14.8,43196,4602,2016
"16613",13,145,33652,6269,5,8.7,10.7,70724,4252,2016
"16614",13,147,25553,6098,5.5,17.3,16.2,41247,3841,2016
"16615",13,149,11487,2173,5.9,19.7,15.7,41994,1338,2016
"16616",13,151,221768,30265,5.5,9.6,12.5,67150,23629,2016
"16617",13,153,152122,23009,5.4,14.9,13.5,61795,17895,2016
"16618",13,155,9422,2015,7.7,23.6,13.9,35866,1188,2016
"16619",13,157,64615,11498,4.2,12.7,14.3,55426,12645,2016
"16620",13,159,13654,2856,4.8,16.9,17.6,48473,1843,2016
"16621",13,161,14877,2723,6.3,23.9,19,35538,2002,2016
"16622",13,163,15916,3735,7.5,25.2,18.3,33680,2969,2016
"16623",13,165,8849,1705,7.6,34.2,18.1,30611,1281,2016
"16624",13,167,9505,1777,6.2,29.4,14.4,32201,1293,2016
"16625",13,169,28623,5541,4.9,12.3,13.1,54155,2609,2016
"16626",13,171,18469,3766,6.5,18.2,14.5,44575,2741,2016
"16627",13,173,10399,1514,5.7,22.8,16.5,35690,868,2016
"16628",13,175,47516,10263,6.7,25.6,14.2,39037,7809,2016
"16629",13,177,29337,4301,4.8,11.2,11.9,62972,3013,2016
"16630",13,179,62570,6413,5.8,15.3,12.3,44154,4776,2016
"16631",13,181,7828,1988,5.9,19.1,16.7,41494,1515,2016
"16632",13,183,18437,1468,5.5,18.6,17.9,44542,774,2016
"16633",13,185,114628,16965,5.2,22.1,15.4,41331,14032,2016
"16634",13,187,31445,5891,4.9,16.2,17.9,47287,4179,2016
"16635",13,189,21490,4530,7.2,22.8,14.6,39642,3536,2016
"16636",13,191,13927,2906,5.8,20.6,15.8,40788,2278,2016
"16637",13,193,13450,2330,8.3,32.1,18.9,31358,1718,2016
"16638",13,195,28824,6038,5,14.9,17.4,47151,4624,2016
"16639",13,197,8524,1578,7.4,23.4,17.2,38734,830,2016
"16640",13,199,21074,4919,6.8,21.2,16.4,34508,3485,2016
"16641",13,201,5926,1310,5.5,23.1,15.7,42771,1064,2016
"16642",13,205,22459,4434,6.6,29.9,17.2,33490,3306,2016
"16643",13,207,27306,5570,5.2,12.2,13.9,55626,3283,2016
"16644",13,209,9060,1733,7.6,22.7,17.6,39074,1284,2016
"16645",13,211,18170,4220,5,13.1,14.2,55347,3348,2016
"16646",13,213,39315,7164,6.9,18.1,19.3,43203,4932,2016
"16647",13,215,197485,32981,6.9,21.5,12.3,40895,27200,2016
"16648",13,217,106999,16902,6,17.5,14.7,51167,13852,2016
"16649",13,219,36838,6016,4.1,6.8,9.6,88570,4984,2016
"16650",13,221,14921,2991,4.9,15.4,16.8,45319,1484,2016
"16651",13,223,155825,18619,4.6,8.6,12,65480,10904,2016
"16652",13,225,26655,5229,6.9,21.4,16.1,44330,5183,2016
"16653",13,227,30832,8404,4.9,11.3,14.9,57637,6998,2016
"16654",13,229,19171,4043,5.4,17.3,17.1,42908,3195,2016
"16655",13,231,17941,3387,5.2,11.7,14.2,56901,2742,2016
"16656",13,233,41776,8439,6.1,18.6,17.2,42470,6959,2016
"16657",13,235,11251,2083,5.9,25,16.8,36611,1743,2016
"16658",13,237,21477,5363,7,18.4,17.7,44785,4181,2016
"16659",13,239,2335,743,7.4,27.1,16.8,30483,153,2016
"16660",13,241,16559,4784,5.9,17.1,22,41913,4044,2016
"16661",13,243,7177,1629,8.5,30.5,14.6,31662,1250,2016
"16662",13,245,201647,34768,6.7,25.6,14.3,41128,29975,2016
"16663",13,247,89355,14559,5.7,14.7,15.4,56689,11310,2016
"16664",13,249,5098,794,6.4,18.5,16.1,43396,614,2016
"16665",13,251,14044,3139,7.6,27.6,16.8,36414,2422,2016
"16666",13,253,8468,2267,7.9,23.4,14.5,34986,1750,2016
"16667",13,255,64806,13912,6.8,22.4,15.9,43065,10759,2016
"16668",13,257,25751,6413,5.9,20.8,15.4,37920,6016,2016
"16669",13,259,5705,1011,6.6,39.2,18.2,24945,797,2016
"16670",13,261,30389,6048,7.7,28.9,16,35764,4741,2016
"16671",13,263,6171,1557,6.7,23.5,15.3,36482,1171,2016
"16672",13,265,1593,463,6.5,28.8,19.2,30133,361,2016
"16673",13,267,25092,3910,5.4,29.8,18.6,35567,3069,2016
"16674",13,269,8232,1794,7.2,24.7,16.6,31637,1543,2016
"16675",13,271,15965,2434,8.6,30.8,15.5,32327,1961,2016
"16676",13,273,8967,2202,6.6,31.1,16.4,34018,1715,2016
"16677",13,275,45248,10225,6.4,21.1,16,40199,8812,2016
"16678",13,277,40828,7367,5.5,22.1,17.4,39982,6335,2016
"16679",13,279,27196,5523,7.8,23.4,16.9,36765,4706,2016
"16680",13,281,11391,4523,6.7,15.1,15.8,42439,4085,2016
"16681",13,283,6637,1378,7.8,27.1,14.6,32100,973,2016
"16682",13,285,70005,12317,5.1,20.3,14.7,42955,10160,2016
"16683",13,287,8030,1981,6.6,30.4,18.1,31969,1600,2016
"16684",13,289,8171,2300,8.7,23.5,16,38507,1327,2016
"16685",13,291,22928,7753,4.7,15.4,17.3,47948,6596,2016
"16686",13,293,26335,6340,6.5,19.8,14.8,34039,4418,2016
"16687",13,295,67896,14477,5.6,18.6,14.3,40814,12375,2016
"16688",13,297,90184,15646,4.9,12.8,14.2,55267,15583,2016
"16689",13,299,35738,8081,5.5,25.5,14.7,34643,6549,2016
"16690",13,301,5442,1377,7,28.2,15.4,36789,991,2016
"16691",13,303,20457,4362,6.4,26.9,14,35542,3180,2016
"16692",13,305,30104,5764,6.7,22.2,15.1,42017,4410,2016
"16693",13,307,2599,527,8.8,20.8,16.5,36329,294,2016
"16694",13,309,7978,1138,9.1,39.1,14.6,29532,840,2016
